,,location,표준공시지가,토지거래현황,주택거래현황,date,gdp,연평균임금,소비자물가(식료품),소비자물가(주거비),대미환률,코스피(한국주가),니케이(일본주가),다우존스(미국주가),상하이(중국주가),FTSE(영국주가),FTSE_EURO(유로),DAX(독일주가),원유(두바이),원유(Brent),원유(WTI),주택자금대출규모,한은기준금리,"소비자물가:에너지(연료,전기,가솔린)"
서울특별시,종로구,운니동,2755 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,익선동,3528 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,경운동,3190 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,관철동,0 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,인사동,0 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,낙원동,3110 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,종로2가,0 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,팔판동,3670 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,삼청동,2982 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,안국동,3734 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,소격동,3838 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,화동,3299 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,사간동,3316 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,송현동,0 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,가회동,3402 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,재동,2905 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,계동,2771 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,원서동,2880 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,묘동,0 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,봉익동,2710 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,돈의동,3250 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,장사동,0 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,관수동,0 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,종로3가,0 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,인의동,2340 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,예지동,0 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,원남동,2191 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,연지동,2182 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,종로4가,0 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,효제동,2305 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,종로5가,4740 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,종로6가,2916 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,이화동,2213 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,연건동,2288 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,충신동,2402 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,동숭동,2277 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,혜화동,2471 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,명륜1가,2418 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,명륜2가,2551 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,명륜4가,2834 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,명륜3가,1725 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,창신동,2323 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,숭인동,2358 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,교남동,0 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,평동,3813 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,송월동,3504 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,홍파동,3350 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,교북동,4420 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,행촌동,0 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,구기동,1632 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,평창동,1900 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,부암동,1518 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,홍지동,1465 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,신영동,1695 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,종로구,무악동,2519 ,3491,1785,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,무교동,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,다동,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,태평로1가,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,을지로1가,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,을지로2가,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,남대문로1가,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,삼각동,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,수하동,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,장교동,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,수표동,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,소공동,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,남창동,1881 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,북창동,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,태평로2가,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,남대문로2가,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,남대문로3가,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,남대문로4가,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,남대문로5가,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,봉래동1가,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,회현동1가,2033 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,회현동2가,2042 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,회현동3가,2050 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,충무로1가,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,충무로2가,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,명동1가,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,명동2가,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,남산동1가,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,남산동2가,1848 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,남산동3가,1970 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,저동1가,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,충무로4가,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,충무로5가,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,인현동2가,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,예관동,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,묵정동,2340 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,필동1가,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,필동2가,3203 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,필동3가,2926 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,남학동,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,주자동,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,예장동,2508 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,장충동1가,2863 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,장충동2가,2573 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,광희동1가,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,광희동2가,2374 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,쌍림동,2331 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,을지로6가,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,을지로7가,3327 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,을지로4가,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,을지로5가,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,주교동,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
서울특별시,중구,방산동,0 ,5922,2288,2012,102.6,32079712,111.98 (2010=100),106.55 (2010=100),1153.8,1997.05,10395.18,13104.1,244.92,5897.8,2324.9,7612.39,107.81,111.11,91.82,"1,321,632",2.75,112.5 (2010=100)
